Node_index,Segment_index,Segment_PDF
7,21,0.00011653296909278055
7,22,6.407531241921528e-05
7,23,3.264904671074967e-05
7,24,1.547507926343516e-05
7,25,6.812537708464379e-06
7,26,2.7872667722687065e-06
7,27,1.0565553280105268e-06
7,28,3.72760481413847e-07
7,29,1.2292011187244857e-07
7,30,4.03385867793158e-08
7,31,2.2433472043031065e-08
7,32,4.3289673101934874e-08
7,33,1.2842560092215277e-07
7,34,3.7291248388228633e-07
7,35,1.0102822201184887e-06
7,36,2.5416645891272887e-06
7,37,5.945649653532416e-06
7,38,1.2880254528083948e-05
7,39,2.5921142175549306e-05
7,40,4.8425988697614215e-05
7,41,8.410337644788601e-05
7,42,0.00013527789702340803
7,43,0.00020216424432262865
7,44,0.00028046556521081774
7,45,0.00036164902017364863
7,46,0.0004319099314095005
7,47,0.0004793227578206775
7,48,0.0004943567409014384
7,49,0.0004722318354929762
7,50,0.00017539537541327223
7,51,0.013963308315319844
8,-11,0.0006044433203855174
8,-10,0.0013557082249646198
8,-9,0.002592570204690828
8,-8,0.004423441526525873
8,-7,0.007060018841608863
8,-6,0.010838497181402378
8,-5,0.015938883014110908
8,-4,0.02164352248883963
8,-3,0.026122802428244996
8,-2,0.027366165581005776
8,-1,0.024854179096829937
8,0,0.01969803250621856
8,1,0.013742573637747765
8,2,0.008506444487155807
8,3,0.00481244405137374
8,4,0.0026368085935623677
8,5,0.007803464815332412
9,-10,0.0015641234732577725
9,-9,0.0024526997062596983
9,-8,0.0039132312425702465
9,-7,0.00605125005969343
9,-6,0.008762627336007571
9,-5,0.011634300784693864
9,-4,0.01410951839705113
9,-3,0.01571983683042843
9,-2,0.01639452768935521
9,-1,0.016318452075119737
9,0,0.01572895984364428
9,1,0.014694729132166495
9,2,0.0133315521612536
9,3,0.011795579980836565
9,4,0.010229037460316033
9,5,0.008592445304086213
9,6,0.006844160977431643
9,7,0.005054504528491853
9,8,0.0034380331675521207
9,9,0.0021700815943551215
9,10,0.001300345724454695
9,11,0.0007554631623211811
9,12,0.00044549004012457157
9,13,0.0003162080532623184
9,14,0.0003396508723544515
9,15,0.00047404652389937597
9,16,0.0006527372432745879
9,17,0.006916406635737847
10,-15,0.000520955554601604
10,-14,0.0004419588458570113
10,-13,0.0004955907470662621
10,-12,0.0007235581839828768
10,-11,0.0011227705178614594
10,-10,0.001808916989847524
10,-9,0.0031628091719404436
10,-8,0.0057045434336182674
10,-7,0.00972530889674408
10,-6,0.014750944482893148
10,-5,0.019628803871724443
10,-4,0.023020900415086087
10,-3,0.024303380294986895
10,-2,0.02331885850756408
10,-1,0.020326643606455363
10,0,0.015789949225626838
10,1,0.010810203555766285
10,2,0.006553798578159234
10,3,0.003657810051140427
10,4,0.0020737322365480962
10,5,0.0013448204690873966
10,6,0.0010337776899296603
10,7,0.0008513277224655332
10,8,0.00882863695104692
11,-9,0.002305233135176656
11,-8,0.004566902804497078
11,-7,0.007532006228563229
11,-6,0.010783178396806837
11,-5,0.014070207720271113
11,-4,0.01736235911544638
11,-3,0.020252517294659975
11,-2,0.02140409668359699
11,-1,0.020339166051361584
11,0,0.018464090827190235
11,1,0.016436557903805087
11,2,0.013772152729363224
11,3,0.01024288931654917
11,4,0.006477015196277409
11,5,0.0037715787841172085
11,6,0.0026861797840600993
11,7,0.002373632198264078
11,8,0.0019713873313260783
11,9,0.005188848498667567
12,-9,0.001235053571068979
12,-8,0.003442592975502391
12,-7,0.007620370051319813
12,-6,0.01331348479476514
12,-5,0.019615900864417293
12,-4,0.02359881251927368
12,-3,0.025215590989197366
12,-2,0.0252166784088797
12,-1,0.02331526288973043
12,0,0.020123503516181977
12,1,0.015703077628154267
12,2,0.010425449211854763
12,3,0.005034524059750611
12,4,0.0020933701198984347
12,5,0.004046328400005191
13,-6,0.0016166162172936555
13,-5,0.005107979278879715
13,-4,0.011733633070491252
13,-3,0.020329857350289603
